timestamp,signal,price,quantity,cash_after,position_after,commission
1778971500000,Sell,1.90370000,0.00000000,9943.52968516,0.00000000,0.00000000
1778976000000,Sell,1.90010000,0.00000000,9943.52968516,0.00000000,0.00000000
1778976900000,Sell,1.90010000,0.00000000,9943.52968516,0.00000000,0.00000000
1778977800000,Sell,1.88350000,0.00000000,9943.52968516,0.00000000,0.00000000
1778978700000,Sell,1.88000000,0.00000000,9943.52968516,0.00000000,0.00000000
1778979600000,Sell,1.87940000,0.00000000,9943.52968516,0.00000000,0.00000000
1778980500000,Sell,1.87220000,0.00000000,9943.52968516,0.00000000,0.00000000
1778981400000,Sell,1.87030000,0.00000000,9943.52968516,0.00000000,0.00000000
1778982300000,Sell,1.86720000,0.00000000,9943.52968516,0.00000000,0.00000000
1778983200000,Sell,1.87810000,0.00000000,9943.52968516,0.00000000,0.00000000
1778985000000,Sell,1.87750000,0.00000000,9943.52968516,0.00000000,0.00000000
1778990400000,Buy,1.90930000,520.79451554,8949.17671664,520.79451554,0.00000000
1778991300000,Buy,1.90570000,469.60049938,8054.25904498,990.39501492,0.00000000
1778992200000,Buy,1.91030000,421.62273177,7248.83314048,1412.01774668,0.00000000
1778993100000,Buy,1.92150000,377.24866721,6523.94982643,1789.26641390,0.00000000
1778994000000,Buy,1.92510000,338.88887987,5871.55484379,2128.15529377,0.00000000
1778994900000,Buy,1.92920000,304.35179576,5284.39935941,2432.50708953,0.00000000
1778995800000,Buy,1.92950000,273.87402744,4755.95942347,2706.38111697,0.00000000
1778996700000,Buy,1.93330000,246.00214263,4280.36348112,2952.38325960,0.00000000
1778997600000,Buy,1.93690000,220.99042187,3852.32713301,3173.37368146,0.00000000
1778998500000,Buy,1.92770000,199.84059413,3467.09441971,3373.21427559,0.00000000
1778999400000,Buy,1.92860000,179.77260291,3120.38497774,3552.98687850,0.00000000
1779000300000,Buy,1.93250000,161.46882162,2808.34647996,3714.45570012,0.00000000
1779001200000,Buy,1.93210000,145.35202526,2527.51183197,3859.80772537,0.00000000
1779002100000,Buy,1.93730000,130.46569101,2274.76064877,3990.27341638,0.00000000
1779003000000,Buy,1.93910000,117.31012577,2047.28458389,4107.58354215,0.00000000
1779003900000,Buy,1.94140000,105.45403234,1842.55612550,4213.03757449,0.00000000
1779007500000,Sell,1.91730000,4213.03757449,9920.21306708,0.00000000,0.00000000
1779010200000,Buy,1.94140000,510.98243881,8928.19176037,510.98243881,0.00000000
1779011100000,Buy,1.94120000,459.93157636,8035.37258434,970.91401518,0.00000000
1779012000000,Buy,1.94770000,412.55699463,7231.83532590,1383.47100980,0.00000000
1779012900000,Buy,1.94670000,371.49202886,6508.65179331,1754.96303867,0.00000000
1779013800000,Buy,1.95200000,333.43503040,5857.78661398,2088.39806906,0.00000000
1779014700000,Buy,1.96480000,298.13653369,5272.00795258,2386.53460275,0.00000000
1779015600000,Buy,1.95220000,270.05470508,4744.80715733,2656.58930783,0.00000000
1779016500000,Buy,1.95550000,242.63907734,4270.32644159,2899.22838517,0.00000000
1779017400000,Buy,1.95600000,218.31934773,3843.29379743,3117.54773290,0.00000000
1779018300000,Buy,1.95630000,196.45728147,3458.96441769,3314.00501437,0.00000000
1779019200000,Buy,1.95720000,176.73024820,3113.06797592,3490.73526257,0.00000000
1779026400000,Sell,1.92680000,3490.73526257,9839.01667984,0.00000000,0.00000000
1779027300000,Sell,1.92610000,0.00000000,9839.01667984,0.00000000,0.00000000
1779028200000,Sell,1.92880000,0.00000000,9839.01667984,0.00000000,0.00000000
1779029100000,Sell,1.93400000,0.00000000,9839.01667984,0.00000000,0.00000000
1779030000000,Sell,1.93100000,0.00000000,9839.01667984,0.00000000,0.00000000
1779030900000,Sell,1.92840000,0.00000000,9839.01667984,0.00000000,0.00000000
1779031800000,Sell,1.92520000,0.00000000,9839.01667984,0.00000000,0.00000000
1779033600000,Sell,1.92460000,0.00000000,9839.01667984,0.00000000,0.00000000
1779034500000,Sell,1.92530000,0.00000000,9839.01667984,0.00000000,0.00000000
1779035400000,Sell,1.92030000,0.00000000,9839.01667984,0.00000000,0.00000000
1779036300000,Sell,1.91000000,0.00000000,9839.01667984,0.00000000,0.00000000
1779037200000,Sell,1.90860000,0.00000000,9839.01667984,0.00000000,0.00000000
1779038100000,Sell,1.90800000,0.00000000,9839.01667984,0.00000000,0.00000000
1779039000000,Sell,1.91480000,0.00000000,9839.01667984,0.00000000,0.00000000
1779039900000,Sell,1.91200000,0.00000000,9839.01667984,0.00000000,0.00000000
1779040800000,Sell,1.90860000,0.00000000,9839.01667984,0.00000000,0.00000000
1779041700000,Sell,1.90530000,0.00000000,9839.01667984,0.00000000,0.00000000
1779042600000,Sell,1.90470000,0.00000000,9839.01667984,0.00000000,0.00000000
1779043500000,Sell,1.90880000,0.00000000,9839.01667984,0.00000000,0.00000000
1779044400000,Buy,1.93260000,509.10776570,8855.11501185,509.10776570,0.00000000
1779045300000,Buy,1.93990000,456.47275694,7969.60351067,965.58052263,0.00000000
1779046200000,Buy,1.95780000,407.06933858,7172.64315960,1372.64986121,0.00000000
1779047100000,Buy,1.95390000,367.09366700,6455.37884364,1739.74352822,0.00000000
1779048000000,Buy,1.94840000,331.31691868,5809.84095928,2071.06044690,0.00000000
1779048900000,Buy,1.94210000,299.15251322,5228.85686335,2370.21296012,0.00000000
1779050700000,Buy,1.94740000,268.50451183,4705.97117701,2638.71747195,0.00000000
1779051600000,Buy,1.94770000,241.61683920,4235.37405931,2880.33431115,0.00000000
1779052500000,Buy,1.97040000,214.94996241,3811.83665338,3095.28427356,0.00000000
1779053400000,Buy,1.98270000,192.25483701,3430.65298804,3287.53911056,0.00000000
1779054300000,Buy,1.99040000,172.35997729,3087.58768924,3459.89908786,0.00000000
1779055200000,Buy,1.97450000,156.37314202,2778.82892032,3616.27222988,0.00000000
1779059700000,Sell,1.91930000,3616.27222988,9719.54021113,0.00000000,0.00000000
1779060600000,Sell,1.91150000,0.00000000,9719.54021113,0.00000000,0.00000000
1779061500000,Sell,1.91550000,0.00000000,9719.54021113,0.00000000,0.00000000
1779062400000,Sell,1.90250000,0.00000000,9719.54021113,0.00000000,0.00000000
1779063300000,Sell,1.91350000,0.00000000,9719.54021113,0.00000000,0.00000000
1779064200000,Sell,1.91370000,0.00000000,9719.54021113,0.00000000,0.00000000
1779082200000,Sell,1.93190000,0.00000000,9719.54021113,0.00000000,0.00000000
1779084000000,Buy,1.95080000,498.23355603,8747.58619001,498.23355603,0.00000000
1779084900000,Buy,1.96410000,445.37376865,7872.82757101,943.60732468,0.00000000
1779085800000,Buy,1.95500000,402.70217755,7085.54481391,1346.30950223,0.00000000
1779087600000,Sell,1.92300000,1346.30950223,9674.49798670,0.00000000,0.00000000
1779088500000,Sell,1.91910000,0.00000000,9674.49798670,0.00000000,0.00000000
1779089400000,Sell,1.92570000,0.00000000,9674.49798670,0.00000000,0.00000000
1779090300000,Sell,1.92510000,0.00000000,9674.49798670,0.00000000,0.00000000
1779091200000,Sell,1.92450000,0.00000000,9674.49798670,0.00000000,0.00000000
1779096600000,Buy,1.95410000,495.08714941,8707.04818803,495.08714941,0.00000000
1779099300000,Sell,1.91990000,495.08714941,9657.56600619,0.00000000,0.00000000
1779100200000,Sell,1.91950000,0.00000000,9657.56600619,0.00000000,0.00000000
1779103800000,Buy,1.95970000,492.80838935,8691.80940557,492.80838935,0.00000000
1779104700000,Buy,1.96970000,441.27579863,7822.62846501,934.08418798,0.00000000
1779105600000,Buy,2.00290000,390.56510385,7040.36561851,1324.64929183,0.00000000
1779106500000,Buy,2.03310000,346.28722731,6336.32905666,1670.93651915,0.00000000
1779107400000,Buy,2.04920000,309.20988955,5702.69615099,1980.14640870,0.00000000
1779108300000,Buy,2.04910000,278.30248163,5132.42653589,2258.44889032,0.00000000
1779109200000,Buy,2.01010000,255.33190070,4619.18388230,2513.78079102,0.00000000
1779116400000,Sell,1.92140000,2513.78079102,9449.16229416,0.00000000,0.00000000
1779117300000,Sell,1.92530000,0.00000000,9449.16229416,0.00000000,0.00000000
1779119100000,Sell,1.92290000,0.00000000,9449.16229416,0.00000000,0.00000000
1779120000000,Sell,1.93010000,0.00000000,9449.16229416,0.00000000,0.00000000
1779120900000,Sell,1.92580000,0.00000000,9449.16229416,0.00000000,0.00000000
1779121800000,Sell,1.92790000,0.00000000,9449.16229416,0.00000000,0.00000000
1779129900000,Sell,1.91580000,0.00000000,9449.16229416,0.00000000,0.00000000
1779131700000,Buy,1.94440000,485.96802583,8504.24606475,485.96802583,0.00000000
1779132600000,Buy,1.96360000,433.09462542,7653.82145827,919.06265125,0.00000000
1779133500000,Buy,1.96460000,389.58675854,6888.43931245,1308.64940979,0.00000000
1779134400000,Buy,1.97240000,349.24149830,6199.59538120,1657.89090808,0.00000000
1779135300000,Buy,1.96760000,315.08413200,5579.63584308,1972.97504008,0.00000000
1779136200000,Buy,1.96650000,283.73434239,5021.67225877,2256.70938247,0.00000000
1779138900000,Buy,1.96640000,255.37389436,4519.50503290,2512.08327684,0.00000000
1779139800000,Buy,1.99570000,226.46214526,4067.55452961,2738.54542209,0.00000000
1779140700000,Buy,2.03390000,199.98793105,3660.79907665,2938.53335314,0.00000000
1779141600000,Buy,2.03850000,179.58298144,3294.71916898,3118.11633458,0.00000000
1779142500000,Buy,2.03470000,161.92653310,2965.24725208,3280.04286768,0.00000000
1779143400000,Buy,2.00990000,147.53207881,2668.72252687,3427.57494650,0.00000000
1779149700000,Buy,2.01930000,132.16077487,2401.85027419,3559.73572136,0.00000000
1779155100000,Sell,1.97490000,3559.73572136,9431.97235031,0.00000000,0.00000000
1779156000000,Sell,1.97420000,0.00000000,9431.97235031,0.00000000,0.00000000
1779156900000,Sell,1.98200000,0.00000000,9431.97235031,0.00000000,0.00000000
1779157800000,Sell,1.97660000,0.00000000,9431.97235031,0.00000000,0.00000000
1779162300000,Buy,2.01130000,468.94905535,8488.77511527,468.94905535,0.00000000
1779163200000,Buy,2.04320000,415.46471786,7639.89760375,884.41377321,0.00000000
1779164100000,Buy,2.02900000,376.53512093,6875.90784337,1260.94889414,0.00000000
1779165000000,Buy,2.02830000,338.99856251,6188.31705904,1599.94745665,0.00000000
1779165900000,Buy,2.02620000,305.41491753,5569.48535313,1905.36237419,0.00000000
1779168600000,Buy,2.03190000,274.10233541,5012.53681782,2179.46470959,0.00000000
1779169500000,Buy,2.03910000,245.82103957,4511.28313604,2425.28574916,0.00000000
1779170400000,Buy,2.04690000,220.39587357,4060.15482243,2645.68162273,0.00000000
1779171300000,Buy,2.03870000,199.15410911,3654.13934019,2844.83573184,0.00000000
1779172200000,Buy,2.05120000,178.14641869,3288.72540617,3022.98215053,0.00000000
1779173100000,Buy,2.04330000,160.95166672,2959.85286555,3183.93381725,0.00000000
1779174000000,Buy,2.07600000,142.57480085,2663.86757900,3326.50861810,0.00000000
1779174900000,Buy,2.06230000,129.16974150,2397.48082110,3455.67835960,0.00000000
1779175800000,Buy,2.05980000,116.39386451,2157.73273899,3572.07222411,0.00000000
1779176700000,Buy,2.06780000,104.34919910,1941.95946509,3676.42142321,0.00000000
1779182100000,Sell,2.01840000,3676.42142321,9362.44846569,0.00000000,0.00000000
1779183000000,Sell,2.00770000,0.00000000,9362.44846569,0.00000000,0.00000000
1779183900000,Sell,2.01320000,0.00000000,9362.44846569,0.00000000,0.00000000
1779184800000,Sell,2.00520000,0.00000000,9362.44846569,0.00000000,0.00000000
1779185700000,Sell,1.99820000,0.00000000,9362.44846569,0.00000000,0.00000000
1779186600000,Sell,1.98220000,0.00000000,9362.44846569,0.00000000,0.00000000
1779187500000,Sell,1.99180000,0.00000000,9362.44846569,0.00000000,0.00000000
1779188400000,Sell,1.99210000,0.00000000,9362.44846569,0.00000000,0.00000000
1779189300000,Sell,1.98530000,0.00000000,9362.44846569,0.00000000,0.00000000
1779190200000,Sell,1.97200000,0.00000000,9362.44846569,0.00000000,0.00000000
1779191100000,Sell,1.98260000,0.00000000,9362.44846569,0.00000000,0.00000000
1779200100000,Sell,1.97610000,0.00000000,9362.44846569,0.00000000,0.00000000
1779201000000,Sell,1.97780000,0.00000000,9362.44846569,0.00000000,0.00000000
1779201900000,Sell,1.96700000,0.00000000,9362.44846569,0.00000000,0.00000000
1779202800000,Sell,1.96890000,0.00000000,9362.44846569,0.00000000,0.00000000
1779203700000,Sell,1.96100000,0.00000000,9362.44846569,0.00000000,0.00000000
1779206400000,Buy,2.00360000,467.28131691,8426.20361912,467.28131691,0.00000000
1779207300000,Buy,2.01390000,418.40228507,7583.58325721,885.68360199,0.00000000
1779208200000,Buy,2.04130000,371.50753232,6825.22493149,1257.19113431,0.00000000
1779209100000,Buy,2.04770000,333.31176107,6142.70243834,1590.50289538,0.00000000
1779210000000,Buy,2.02230000,303.74832806,5528.43219450,1894.25122344,0.00000000
1779217200000,Buy,2.03330000,271.89456521,4975.58897505,2166.14578865,0.00000000
1779226200000,Sell,1.99940000,2166.14578865,9306.58086489,0.00000000,0.00000000
1779227100000,Sell,1.98680000,0.00000000,9306.58086489,0.00000000,0.00000000
1779228000000,Sell,1.98920000,0.00000000,9306.58086489,0.00000000,0.00000000
1779228900000,Sell,1.98140000,0.00000000,9306.58086489,0.00000000,0.00000000
1779229800000,Sell,1.98630000,0.00000000,9306.58086489,0.00000000,0.00000000
1779230700000,Sell,1.98640000,0.00000000,9306.58086489,0.00000000,0.00000000
1779231600000,Sell,1.99080000,0.00000000,9306.58086489,0.00000000,0.00000000
1779234300000,Sell,1.98120000,0.00000000,9306.58086489,0.00000000,0.00000000
1779235200000,Sell,1.97070000,0.00000000,9306.58086489,0.00000000,0.00000000
1779236100000,Sell,1.98060000,0.00000000,9306.58086489,0.00000000,0.00000000
1779237900000,Sell,1.97560000,0.00000000,9306.58086489,0.00000000,0.00000000
1779239700000,Sell,1.96720000,0.00000000,9306.58086489,0.00000000,0.00000000
1779240600000,Sell,1.96840000,0.00000000,9306.58086489,0.00000000,0.00000000
1779244200000,Sell,1.96070000,0.00000000,9306.58086489,0.00000000,0.00000000
1779245100000,Sell,1.94190000,0.00000000,9306.58086489,0.00000000,0.00000000
1779246000000,Sell,1.93550000,0.00000000,9306.58086489,0.00000000,0.00000000
1779246900000,Sell,1.94660000,0.00000000,9306.58086489,0.00000000,0.00000000
1779247800000,Sell,1.92840000,0.00000000,9306.58086489,0.00000000,0.00000000
1779248700000,Sell,1.92610000,0.00000000,9306.58086489,0.00000000,0.00000000
1779249600000,Sell,1.93440000,0.00000000,9306.58086489,0.00000000,0.00000000
1779250500000,Sell,1.93700000,0.00000000,9306.58086489,0.00000000,0.00000000
1779251400000,Sell,1.93800000,0.00000000,9306.58086489,0.00000000,0.00000000
1779259500000,Buy,1.96880000,472.70321337,8375.92277840,472.70321337,0.00000000
1779270300000,Sell,1.94380000,472.70321337,9294.76328455,0.00000000,0.00000000
1779271200000,Sell,1.94510000,0.00000000,9294.76328455,0.00000000,0.00000000
1779272100000,Sell,1.94430000,0.00000000,9294.76328455,0.00000000,0.00000000
1779273000000,Sell,1.94320000,0.00000000,9294.76328455,0.00000000,0.00000000
1779273900000,Sell,1.93880000,0.00000000,9294.76328455,0.00000000,0.00000000
1779274800000,Sell,1.93680000,0.00000000,9294.76328455,0.00000000,0.00000000
1779275700000,Sell,1.93410000,0.00000000,9294.76328455,0.00000000,0.00000000
1779276600000,Sell,1.93850000,0.00000000,9294.76328455,0.00000000,0.00000000
1779277500000,Sell,1.93560000,0.00000000,9294.76328455,0.00000000,0.00000000
1779278400000,Sell,1.93780000,0.00000000,9294.76328455,0.00000000,0.00000000
1779281100000,Buy,1.96130000,473.90828963,8365.28695610,473.90828963,0.00000000
1779283800000,Sell,1.93560000,473.90828963,9282.58384151,0.00000000,0.00000000
1779284700000,Buy,1.95870000,473.91554814,8354.32545736,473.91554814,0.00000000
1779285600000,Buy,1.98120000,421.68006548,7518.89291162,895.59561363,0.00000000
1779286500000,Buy,2.00250000,375.47530145,6767.00362046,1271.07091508,0.00000000
1779287400000,Buy,2.01410000,335.98151137,6090.30325841,1607.05242645,0.00000000
1779288300000,Buy,2.01680000,301.97854316,5481.27293257,1909.03096961,0.00000000
1779289200000,Buy,1.99870000,274.24190387,4933.14563932,2183.27287347,0.00000000
1779290100000,Buy,2.00110000,246.52169503,4439.83107538,2429.79456851,0.00000000
1779291000000,Buy,2.00100000,221.88061346,3995.84796785,2651.67518197,0.00000000
1779291900000,Buy,2.01970000,197.84363855,3596.26317106,2849.51882052,0.00000000
1779292800000,Buy,2.07330000,173.45599629,3236.63685395,3022.97481681,0.00000000
1779293700000,Buy,2.04000000,158.65866931,2912.97316856,3181.63348612,0.00000000
1779294600000,Buy,2.06780000,140.87306164,2621.67585170,3322.50654776,0.00000000
1779295500000,Buy,2.04050000,128.48203145,2359.50826653,3450.98857921,0.00000000
1779296400000,Buy,2.05850000,114.62269937,2123.55743988,3565.61127858,0.00000000
1779297300000,Buy,2.07640000,102.27111539,1911.20169589,3667.88239397,0.00000000
1779298200000,Buy,2.06320000,92.63288561,1720.08152630,3760.51527958,0.00000000
1779299100000,Buy,2.05980000,83.50721071,1548.07337367,3844.02249029,0.00000000
1779316200000,Sell,2.02700000,3844.02249029,9339.90696149,0.00000000,0.00000000
1779317100000,Sell,2.02570000,0.00000000,9339.90696149,0.00000000,0.00000000
1779318000000,Sell,2.02680000,0.00000000,9339.90696149,0.00000000,0.00000000
1779322500000,Buy,2.06180000,452.99771857,8405.91626534,452.99771857,0.00000000
1779323400000,Buy,2.08360000,403.43234140,7565.32463881,856.43005997,0.00000000
1779324300000,Buy,2.07710000,364.22534489,6808.79217493,1220.65540486,0.00000000
1779325200000,Buy,2.08040000,327.28283863,6127.91295743,1547.93824350,0.00000000
1779343200000,Sell,2.04190000,1547.93824350,9288.64805683,0.00000000,0.00000000
1779344100000,Sell,2.03930000,0.00000000,9288.64805683,0.00000000,0.00000000
1779345000000,Sell,2.03630000,0.00000000,9288.64805683,0.00000000,0.00000000
1779347700000,Sell,2.03980000,0.00000000,9288.64805683,0.00000000,0.00000000
1779350400000,Buy,2.07000000,448.72695927,8359.78325114,448.72695927,0.00000000
1779351300000,Buy,2.06960000,403.93231789,7523.80492603,852.65927716,0.00000000
1779354000000,Buy,2.06430000,364.47245681,6771.42443343,1217.13173398,0.00000000
1779355800000,Sell,2.03990000,1217.13173398,9254.25145757,0.00000000,0.00000000
1779356700000,Sell,2.02570000,0.00000000,9254.25145757,0.00000000,0.00000000
1779357600000,Sell,2.02350000,0.00000000,9254.25145757,0.00000000,0.00000000
1779358500000,Sell,1.99750000,0.00000000,9254.25145757,0.00000000,0.00000000
1779359400000,Sell,2.00130000,0.00000000,9254.25145757,0.00000000,0.00000000
1779360300000,Sell,1.99570000,0.00000000,9254.25145757,0.00000000,0.00000000
1779361200000,Sell,2.00400000,0.00000000,9254.25145757,0.00000000,0.00000000
1779362100000,Sell,2.01280000,0.00000000,9254.25145757,0.00000000,0.00000000
1779363000000,Sell,2.00650000,0.00000000,9254.25145757,0.00000000,0.00000000
1779363900000,Sell,2.00610000,0.00000000,9254.25145757,0.00000000,0.00000000
1779370200000,Sell,1.99910000,0.00000000,9254.25145757,0.00000000,0.00000000
1779371100000,Buy,2.03470000,454.82142122,8328.82631181,454.82142122,0.00000000
1779372000000,Buy,2.03080000,410.12538467,7495.94368063,864.94680589,0.00000000
1779376500000,Buy,2.02860000,369.51314604,6746.34931257,1234.45995193,0.00000000
1779382800000,Buy,2.03210000,331.98904151,6071.71438131,1566.44899344,0.00000000
1779383700000,Buy,2.06260000,294.37187925,5464.54294318,1860.82087269,0.00000000
1779384600000,Buy,2.05650000,265.72054185,4918.08864886,2126.54141454,0.00000000
1779385500000,Buy,2.04880000,240.04727884,4426.27978397,2366.58869338,0.00000000
1779386400000,Buy,2.05860000,215.01407675,3983.65180558,2581.60277013,0.00000000
1779387300000,Buy,2.05220000,194.11615854,3585.28662502,2775.71892867,0.00000000
1779388200000,Buy,2.05660000,174.33077045,3226.75796252,2950.04969912,0.00000000
1779393600000,Buy,2.06000000,156.63873604,2904.08216627,3106.68843516,0.00000000
1779396300000,Buy,2.06170000,140.85861989,2613.67394964,3247.54705505,0.00000000
1779397200000,Buy,2.06290000,126.69901351,2352.30655468,3374.24606856,0.00000000
1779398100000,Buy,2.07150000,113.55571106,2117.07589921,3487.80177962,0.00000000
1779405300000,Buy,2.06240000,102.65108123,1905.36830929,3590.45286085,0.00000000
1779406200000,Buy,2.06520000,92.26071612,1714.83147836,3682.71357697,0.00000000
1779407100000,Buy,2.07050000,82.82209507,1543.34833052,3765.53567203,0.00000000
1779408000000,Buy,2.06700000,74.66610211,1389.01349747,3840.20177414,0.00000000
1779410700000,Sell,2.03630000,3840.20177414,9208.81637015,0.00000000,0.00000000
1779411600000,Sell,2.04220000,0.00000000,9208.81637015,0.00000000,0.00000000
1779412500000,Sell,2.03610000,0.00000000,9208.81637015,0.00000000,0.00000000
1779413400000,Sell,2.02530000,0.00000000,9208.81637015,0.00000000,0.00000000
1779414300000,Sell,2.03660000,0.00000000,9208.81637015,0.00000000,0.00000000
1779420600000,Sell,2.03410000,0.00000000,9208.81637015,0.00000000,0.00000000
1779424200000,Sell,2.03360000,0.00000000,9208.81637015,0.00000000,0.00000000
1779425100000,Sell,2.02480000,0.00000000,9208.81637015,0.00000000,0.00000000
1779426000000,Sell,2.02020000,0.00000000,9208.81637015,0.00000000,0.00000000
1779426900000,Sell,2.01400000,0.00000000,9208.81637015,0.00000000,0.00000000
1779427800000,Sell,2.01640000,0.00000000,9208.81637015,0.00000000,0.00000000
1779428700000,Sell,2.01000000,0.00000000,9208.81637015,0.00000000,0.00000000
1779429600000,Sell,2.01250000,0.00000000,9208.81637015,0.00000000,0.00000000
1779430500000,Sell,2.00740000,0.00000000,9208.81637015,0.00000000,0.00000000
1779431400000,Sell,2.00210000,0.00000000,9208.81637015,0.00000000,0.00000000
1779432300000,Sell,1.99870000,0.00000000,9208.81637015,0.00000000,0.00000000
1779433200000,Sell,1.99860000,0.00000000,9208.81637015,0.00000000,0.00000000
1779442200000,Sell,1.98050000,0.00000000,9208.81637015,0.00000000,0.00000000
1779443100000,Sell,1.97660000,0.00000000,9208.81637015,0.00000000,0.00000000
1779444000000,Sell,1.98150000,0.00000000,9208.81637015,0.00000000,0.00000000
1779444900000,Sell,1.98390000,0.00000000,9208.81637015,0.00000000,0.00000000
1779445800000,Sell,1.98080000,0.00000000,9208.81637015,0.00000000,0.00000000
1779446700000,Sell,1.97580000,0.00000000,9208.81637015,0.00000000,0.00000000
1779447600000,Sell,1.98050000,0.00000000,9208.81637015,0.00000000,0.00000000
1779453900000,Buy,2.00750000,458.72061620,8287.93473313,458.72061620,0.00000000
1779454800000,Buy,2.01460000,411.39356364,7459.14125982,870.11417984,0.00000000
1779458400000,Sell,1.97540000,870.11417984,9177.96481067,0.00000000,0.00000000
1779459300000,Sell,1.96270000,0.00000000,9177.96481067,0.00000000,0.00000000
1779460200000,Sell,1.96350000,0.00000000,9177.96481067,0.00000000,0.00000000
1779461100000,Sell,1.95990000,0.00000000,9177.96481067,0.00000000,0.00000000
1779462000000,Sell,1.96070000,0.00000000,9177.96481067,0.00000000,0.00000000
1779462900000,Sell,1.96100000,0.00000000,9177.96481067,0.00000000,0.00000000
1779463800000,Sell,1.96050000,0.00000000,9177.96481067,0.00000000,0.00000000
1779464700000,Sell,1.96050000,0.00000000,9177.96481067,0.00000000,0.00000000
1779467400000,Sell,1.96020000,0.00000000,9177.96481067,0.00000000,0.00000000
1779474600000,Sell,1.93370000,0.00000000,9177.96481067,0.00000000,0.00000000
1779475500000,Sell,1.92580000,0.00000000,9177.96481067,0.00000000,0.00000000
1779476400000,Sell,1.91360000,0.00000000,9177.96481067,0.00000000,0.00000000
1779477300000,Sell,1.90720000,0.00000000,9177.96481067,0.00000000,0.00000000
1779478200000,Sell,1.88880000,0.00000000,9177.96481067,0.00000000,0.00000000
1779479100000,Sell,1.89850000,0.00000000,9177.96481067,0.00000000,0.00000000
1779480000000,Sell,1.89730000,0.00000000,9177.96481067,0.00000000,0.00000000
1779480900000,Sell,1.89440000,0.00000000,9177.96481067,0.00000000,0.00000000
1779481800000,Sell,1.89690000,0.00000000,9177.96481067,0.00000000,0.00000000
1779482700000,Sell,1.89830000,0.00000000,9177.96481067,0.00000000,0.00000000
1779483600000,Sell,1.89230000,0.00000000,9177.96481067,0.00000000,0.00000000
1779484500000,Sell,1.89400000,0.00000000,9177.96481067,0.00000000,0.00000000
1779485400000,Sell,1.88980000,0.00000000,9177.96481067,0.00000000,0.00000000
1779486300000,Sell,1.88710000,0.00000000,9177.96481067,0.00000000,0.00000000
